ProductCode,Sk__c,Name,Model__c,Name_EN__c,Sales_price__c,Sales_currency__c,Purchase_price__c,Purchase_currency__c,IsActive,Description,Import_ID__c,Salesforce_ID
B18.29,100,"Samolepka ""Akceptor 600""",,"Samolepka ""Akceptor 600 - Acceptor 600""",,,0.0,,True,"Samolepka ""Akceptor 600""",PROD-486,01tJ9000001BhCaIAK
B18.28,100,"Samolepka ""Bez akceptoru""",,"Samolepka ""Bez akceptoru - Without acceptor""",,,0.0,,True,"Samolepka ""Bez akceptoru""",PROD-487,01tJ9000001BhQ0IAK
B18.26,100,"Samolepka ""Bez tiskárny""",,"Samolepka ""Bez tiskárny - Without printer""",,,0.0,,True,"Samolepka ""Bez tiskárny""",PROD-488,01tJ9000001BhHIIA0
B18.31,100,"Samolepka ""Pro Coinflip""",,"Samolepka ""Pro Coinflip - For Coinflip""",,,0.0,,True,"Samolepka ""Pro Coinflip""",PROD-489,01tJ9000001BgyTIAS
B18.27,100,"Samolepka ""S tiskárnou""",,"Samolepka ""S tiskárnou - With printer""",,,0.0,,True,"Samolepka ""S tiskárnou""",PROD-490,01tJ9000001BhJVIA0
B18.3,100,Samolepka $ CASH,,Samolepka $ CASH,,,0.0,,True,Samolepka $ CASH,PROD-491,01tJ9000001BhQOIA0
B18.14,100,Samolepka BATM3 sada,,bitcoin atm arch,3,EUR,0.0,,True,Samolepka BATM3 sada,PROD-492,01tJ9000001BhA7IAK
B18.20,100,Samolepka BATM4 sada,,bitcoin atm arch 2,,,0.0,,True,Samolepka BATM4 sada,PROD-493,01tJ9000001BhB7IAK
B18.15,100,Samolepka BATMTwo do pribalu,,"General Bytes - ""bitcoin ATM"" - MODRÁ",,,0.0,,True,Samolepka BATMTwo do pribalu,PROD-494,01tJ9000001BhQTIA0
B18.25,100,"Samolepka BITCOIN ATM 10"" (polep)",,"General Bytes - ""bitcoin ATM"" - nová",,,0.0,,True,"Samolepka BITCOIN ATM 10"" (polep)",PROD-495,01tJ9000001BhQYIA0
B18,100,"Samolepka BITCOIN ATM 7""",,"General Bytes - ""bitcoin ATM"" - stará",,,0.0,,True,"Samolepka BITCOIN ATM 7""",PROD-496,01tJ9000001BhQdIAK
B18.37,100,Samolepka BITCOIN ATM Ultra,,"General Bytes - ""bitcoin ATM"" - Ultra",,,0.0,,True,Samolepka BITCOIN ATM Ultra,PROD-497,01tJ9000001BhAMIA0
B18.5,100,Samolepka BTC accepted here,,Samolepka BTC accepted here,,,0.0,,True,Samolepka BTC accepted here,PROD-498,01tJ9000001BhBlIAK
B18.35,100,Samolepka BTC lightning accepted here,,Samolepka BTC lightning accepted here,,,0.0,,True,Samolepka BTC lightning accepted here,PROD-499,01tJ9000001BgWAIA0
B18.34,100,Samolepka BTC lightning sold here,,Samolepka BTC lightning sold here,,,0.0,,True,Samolepka BTC lightning sold here,PROD-500,01tJ9000001BgxNIAS
B18.4,100,Samolepka BTC sold here,,Samolepka BTC sold here,,,0.0,,True,Samolepka BTC sold here,PROD-501,01tJ9000001BhQiIAK
B18.2,100,Samolepka CASH (polep),,Samolepka CASH (polep),,,0.0,,True,Samolepka CASH (polep),PROD-502,01tJ9000001BhNHIA0
B18.62,100,Samolepka DNAmeter modra (polep),,"General Bytes - ""DNAmeter"" - 41x15mm",0,,,,True,Samolepka DNAmeter modra (polep),PROD-503,01tJ9000001BhO7IAK
B18.40,100,Samolepka Dollar Ultra,,"General Bytes - ""Dollar"" - Ultra",,,0.0,,True,Samolepka Dollar Ultra,PROD-504,01tJ9000001BhQFIA0
B18.12,100,Samolepka FRAGILE,,Samolepka FRAGILE,,,0.0,,True,Samolepka FRAGILE,PROD-505,01tJ9000001BhIRIA0
B18.6,100,Samolepka GB ATM modra,,"General Bytes - ""GB bitcoin ATM"" - 41x15mm",,,0.0,,True,Samolepka GB ATM modra,PROD-506,01tJ9000001BhQnIAK
B18.61,100,Samolepka GBSafe modra (polep),,"General Bytes - ""GB GBSafe"" - 41x15mm",0,,,,True,Samolepka GBSafe modra (polep),PROD-507,01tJ9000001BgndIAC
B18.43,100,Samolepka GMKit pruhledna,,Samolepka GMKit pruhledna,,,,,True,Samolepka GMKit pruhledna,PROD-508,01tJ9000001BhP7IAK
B18.7,100,Samolepka NFC cerna,,NFC samolepka “69.9 x 37.4 mm – obdélník“ - s potiskem (logo NFC),,,0.0,,True,Samolepka NFC cerna,PROD-509,01tJ9000001BgFJIA0
B18.24,100,Samolepka NFC cerna - bez potisku,,Samolepka “69.9 x 37.4 mm – obdélník“ - bez potisku,,,0.0,,True,Samolepka NFC cerna - bez potisku,PROD-510,01tJ9000001BhFmIAK
B18.42,100,Samolepka Otisk prstu Ultra,,"General Bytes - ""Fingerprint"" - Ultra",,,0.0,,True,Samolepka Otisk prstu Ultra,PROD-511,01tJ9000001BhQsIAK
B18.1,100,Samolepka QR code (polep),,Samolepka QR code (polep),,,0.0,,True,Samolepka QR code (polep),PROD-512,01tJ9000001Bh9yIAC
B18.38,100,Samolepka QR code Ultra,,"General Bytes - ""QR code"" - Ultra",,,0.0,,True,Samolepka QR code Ultra,PROD-513,01tJ9000001BhHiIAK
B18.39,100,Samolepka sipky Ultra,,"General Bytes - ""arrows"" - Ultra",,,0.0,,True,Samolepka sipky Ultra,PROD-514,01tJ9000001BhQZIA0
B18.13,100,Samolepka TOP,,Samolepka THIS WAY UP,,,0.0,,True,Samolepka TOP,PROD-515,01tJ9000001BhQxIAK
B18.41,100,Samolepka Uctenka Ultra,,"General Bytes - ""Receipt"" - Ultra",,,0.0,,True,Samolepka Uctenka Ultra,PROD-516,01tJ9000001BgHKIA0
C1,100,"Samsung LCD Display 23""",,LTM230HL08,,,100.0,USD,True,"Samsung LCD Display 23""",PROD-517,01tJ9000001BhR2IAK
B7,100,Schurter filter DC12.5102.001,,DC12.5102.001,,,10.84,EUR,True,Schurter filter DC12.5102.001,PROD-518,01tJ9000001BhImIAK
B20,100,SecuGen Hamster IV - ctecka otisku,,SecuGen Hamster IV - fingerprint reader,,,84.0,USD,True,SecuGen Hamster IV - ctecka otisku,PROD-519,01tJ9000001BhOTIA0
C69,100,Sedy valecek do kazety dispenzeru,,PN: 520-053-0544 - Grey rolls for cash cassettes,,,11.0,USD,True,Sedy valecek do kazety dispenzeru,PROD-520,01tJ9000001BhR7IAK
Y13.1,300,Sestaveny zelezny kabinet pro BATM3JUMBO,,Sestavený kabinet DNA Meter,,,0.0,,True,Sestavený kabinet DNA Meter,PROD-521,01tJ9000001BgYGIA0
Y12,300,Sestaveny zelezny kabinet pro BATM3L/M/XL se zamky,,Sestaveny zelezny kabinet pro BATM3JUMBO,,,0.0,,True,Sestaveny zelezny kabinet pro BATM3JUMBO,PROD-522,01tJ9000001Bh5PIAS
Y13,300,Sestaveny zelezny kabinet pro BATM3XXL se zamky,,Assembled iron cabinet for BATM3L/M/XL with locks,,,0.0,,True,Sestaveny zelezny kabinet pro BATM3L/M/XL se zamky,PROD-523,01tJ9000001BgJ1IAK
Y18,300,Sestaveny zelezny kabinet pro BATMFour,,Assembled iron cabinet for BATM3XXL with locks,,,,,True,Sestaveny zelezny kabinet pro BATM3XXL se zamky,PROD-524,01tJ9000001Bh6jIAC
Y14,300,Sestaveny zelezny kabinet pro BATMTwoC se zamky,,Sestaveny zelezny kabinet pro BATMFour,,,0.0,,True,Sestaveny zelezny kabinet pro BATMFour,PROD-525,01tJ9000001BhRCIA0
Y15,300,Sestaveny zelezny kabinet pro BATMTwoL se zamky,,Sestaveny zelezny kabinet pro BATMTwoC se zamky,,,,,True,Sestaveny zelezny kabinet pro BATMTwoC se zamky,PROD-526,01tJ9000001BhOaIAK
Y12.1,300,Sestaveny zelezny kabinet pro polomelky BATM3L/M/XL se zamky,,Sestaveny zelezny kabinet pro BATMTwoL se zamky,,,0.0,,True,Sestaveny zelezny kabinet pro BATMTwoL se zamky,PROD-527,01tJ9000001Bh9jIAC
C3.3,100,Shutter unit pro F56 dispenser,,Assembled iron cabinet for half-mills BATM3L/M/XL with locks,,,1189.0,EUR,True,Sestaveny zelezny kabinet pro polomelky BATM3L/M/XL se zamky,PROD-528,01tJ9000001BhRHIA0
G5,100,Sirena do alarmu,,580-021-2881 F56 SHUTTER ASSY,,,0.0,,True,Shutter unit pro F56 dispenser,PROD-529,01tJ9000001BhRMIA0
S22,200,"Smrstovaci buzirka tenka, sirka 16mm",,640-009,,,0.0,,True,Sirena do alarmu,PROD-530,01tJ9000001BgneIAC
X15,100,SNG inside doors for BATMTwoClassic,,KSS HS-15BK - (smrstovaci buzirk 16mm),,,0.0,,True,"Smrstovaci buzirka tenka, sirka 16mm",PROD-531,01tJ9000001Bh88IAC
C35,100,Spiral. buzirka mala (m),,Dvířka s el. zámkem - BATM2C,,,0.0,,True,SNG inside doors for BATMTwoClassic,PROD-532,01tJ9000001BgvjIAC
C32,100,Spiral. buzirka velka (m),,BFST-8-BK (GST-8B) (role 10m),,,0.0,,True,Spiral. buzirka mala (m),PROD-533,01tJ9000001BhQtIAK
C24,100,Sroubovak krizovy TO-60921,,BFST-15-BK (GST-15B) (role 10m),,,0.0,,True,Spiral. buzirka velka (m),PROD-534,01tJ9000001Bh4tIAC
B14,100,Srouby do zdi,,Šroubovák křížový krátký 1 x 38 mm (118215),,,0.0,,True,Sroubovak krizovy TO-60921,PROD-535,01tJ9000001BhJ9IAK
A12,100,Stepdown - 12V/24V na 5V 10A,,VR.DŘ. 6HR 6x80 Pz - kód produktu: 233,,,3.28,USD,True,Srouby do zdi,PROD-536,01tJ9000001BhRRIA0
S24.1,200,"Stretch folie mala - prirucni, 1m",,"B10-1224-05 - 12V 24V TO 5V 10A DC DC CONVERTER, 50 WATT",,,0.0,,True,Stepdown - 12V/24V na 5V 10A,PROD-537,01tJ9000001BhQ5IAK
S24,200,Stretch folie velka,,KFED23150 - 150m Sada 20 rolí průhledné napínací mini fólie 100 mm RAJASTRETCH Eco,,,0.0,,True,"Stretch folie mala - prirucni, 1m",PROD-538,01tJ9000001BhINIA0
S24.2,200,Stretch folie velka - dlouha,,FEB0615 Pruhl. rucni napin. folie s. 500mm 150m,,,0.0,,True,Stretch folie velka,PROD-539,01tJ9000001BhOUIA0
B41.1,100,Striker pro Series 400 dual monitoring,,FEB06 Pruhl. rucni napin. folie s. 500mm 300m,,,3.25,EUR,True,Stretch folie velka - dlouha,PROD-540,01tJ9000001Bh9VIAS
Y24,300,Temer kompletni BATMTwo Ultra P pro BNR,,8520152 Striker pin for Series 400 with magnet,,,,,True,Striker pro Series 400 dual monitoring,PROD-541,01tJ9000001BgufIAC
Y24.5,300,Temer kompletni BATMTwo Ultra P pro BNR pro Coinflip/Local Coin,,Temer kompletni BATMTwo Ultra P pro BNR,,,,,True,Temer kompletni BATMTwo Ultra P pro BNR,PROD-542,01tJ9000001BhRWIA0
Y24.4,300,Temer kompletni BATMTwo Ultra P pro SCN,,Temer kompletni BATMTwo Ultra P pro BNR pro Coinflip/Local Coin,,,,,True,Temer kompletni BATMTwo Ultra P pro BNR pro Coinflip/Local Coin,PROD-543,01tJ9000001BhRbIAK
Y24.2,300,Temer kompletni BATMTwo Ultra P pro SCR,,Temer kompletni BATMTwo Ultra P pro SCN,,,,,True,Temer kompletni BATMTwo Ultra P pro SCN,PROD-544,01tJ9000001BgWqIAK
Y24.1,300,Temer kompletni BATMTwo Ultra R pro BNR,,Temer kompletni BATMTwo Ultra P pro SCR,,,,,True,Temer kompletni BATMTwo Ultra P pro SCR,PROD-545,01tJ9000001BgrvIAC
Y24.3,300,Temer kompletni BATMTwo Ultra R pro SCN a SCR,,Temer kompletni BATMTwo Ultra R pro BNR,,,,,True,Temer kompletni BATMTwo Ultra R pro BNR,PROD-546,01tJ9000001BhRgIAK
Y14.5,300,Temer kompletni BATMTwoC MAX se zamky a elektronikou,,Temer kompletni BATMTwo Ultra R pro SCN a SCR,,,,,True,Temer kompletni BATMTwo Ultra R pro SCN a SCR,PROD-547,01tJ9000001BhPdIAK
Y14.6,300,Temer kompletni BATMTwoL MAX se zamky a elektronikou,,Temer kompletni BATMTwoC MAX se zamky a elektronikou,,,,,True,Temer kompletni BATMTwoC MAX se zamky a elektronikou,PROD-548,01tJ9000001BhRlIAK
Y14.9,300,Temer kompletni BATMTwoP MAX pro BNR se zamky a elektronikou,,Temer kompletni BATMTwoL MAX se zamky a elektronikou,,,,,True,Temer kompletni BATMTwoL MAX se zamky a elektronikou,PROD-549,01tJ9000001BhA4IAK
